STATION,NAME,DATE,Avg_Wind_Speed,Precipitation,Snowfall,TMAX,TMIN,Fog,Heavy_fog,Thunder,Ice_pellets,Hail,Glaze,Dust,Smoke,Blowing,High_winds,Mist,Drizzle,Freezing_dizzile, Rain,Freezing,Snow,Ice Fog,Rain
USW00094746,"WORCESTER, MA US",9/9/1950,,0,0,84,58,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/10/1950,,0.44,0,68,54,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/11/1950,,0.47,0,56,49,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/12/1950,,0.17,0,55,47,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/13/1950,,0,0,63,42,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/14/1950,,0.04,0,64,47,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/15/1950,,0,0,73,58,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/16/1950,,0,0,67,41,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/17/1950,,0,0,61,37,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/18/1950,,0,0,67,41,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/19/1950,,0.01,0,65,51,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/20/1950,,0,0,56,47,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/21/1950,,0,0,70,47,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/22/1950,,0.06,0,54,43,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/23/1950,,0,0,60,37,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/24/1950,,0,0,50,33,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/25/1950,,0,0,56,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/26/1950,,0,0,60,40,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/27/1950,,0,0,63,47,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/28/1950,,0,0,62,47,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/29/1950,,0,0,60,45,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/30/1950,,0,0,75,52,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/1/1950,,0,0,83,58,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/2/1950,,0,0,80,55,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/3/1950,,0,0,81,53,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/4/1950,,0,0,63,41,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/5/1950,,0,0,59,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/6/1950,,0,0,64,41,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/7/1950,,0,0,61,39,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/8/1950,,0,0,66,47,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/9/1950,,0,0,72,50,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/10/1950,,1.32,0,56,50,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/11/1950,,0,0,63,47,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/12/1950,,0.8,0,60,48,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/13/1950,,0.02,0,52,43,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/14/1950,,0,0,52,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/15/1950,,0,0,57,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/16/1950,,0,0,58,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/17/1950,,0,0,67,41,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/18/1950,,0,0,71,51,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/19/1950,,0,0,74,51,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/20/1950,,0,0,64,42,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/21/1950,,0,0,65,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/22/1950,,0,0,64,38,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/23/1950,,0.15,0,40,34,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/24/1950,,0,0,42,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/25/1950,,0.03,0,56,38,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/26/1950,,0,0,44,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/27/1950,,0,0,53,23,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/28/1950,,0,0,53,29,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/29/1950,,0,0,63,47,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/30/1950,,0,0,69,50,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/31/1950,,0,0,65,48,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/1/1950,,0,0,71,45,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/2/1950,,0,0,79,54,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/3/1950,,0.01,0,54,38,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/4/1950,,0.47,0,65,37,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/5/1950,,0.57,0,64,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/6/1950,,0,0,53,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/7/1950,,0,0,63,40,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/8/1950,,0,0,61,47,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/9/1950,,0,0,61,51,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/10/1950,,0,0,55,34,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/11/1950,,0,0,41,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/12/1950,,0,0,41,27,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/13/1950,,0,0,39,24,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/14/1950,,0,0,43,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/15/1950,,0,0,52,28,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/16/1950,,0,0,64,43,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/17/1950,,0.01,0,58,37,,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/18/1950,,0,0,40,29,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",11/19/1950,,0,0,57,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/20/1950,,0.72,0,60,42,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/21/1950,,1.47,0,57,24,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/22/1950,,0,0,34,22,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/23/1950,,0,0,33,18,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/24/1950,,0,0,43,28,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/25/1950,,2.32,0,52,41,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/26/1950,,1.04,0,46,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/27/1950,,0,0,42,33,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/28/1950,,0.08,0,42,33,1,,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",11/29/1950,,0,0,35,25,1,,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",11/30/1950,,0,0,34,25,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/1/1950,,0,0,35,23,,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/2/1950,,0,0,35,18,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/3/1950,,0,0,59,32,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/4/1950,,0.99,0,61,42,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/5/1950,,0,0,42,26,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/6/1950,,0,0,40,22,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/7/1950,,0,0,39,27,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/8/1950,,0.98,0,50,39,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/9/1950,,0,0,49,30,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/10/1950,,0,0,42,27,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/11/1950,,0.26,0,45,34,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/12/1950,,0,0,38,25,1,,,,,1,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/13/1950,,0,0,35,22,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/14/1950,,0,0,33,21,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/15/1950,,0.13,1,30,22,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/16/1950,,0,0,32,27,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/17/1950,,0,0,36,21,,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/18/1950,,0,0,30,16,,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/19/1950,,0,0,23,13,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/20/1950,,0,0,24,10,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/21/1950,,0,0,29,13,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/22/1950,,0,0.1,35,16,,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/23/1950,,0.03,1,34,23,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/24/1950,,0.18,0,39,29,1,,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/25/1950,,0,0,29,9,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/26/1950,,0.03,1.9,12,3,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/27/1950,,0,0,13,-2,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/28/1950,,0,0,30,5,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/29/1950,,0.83,0.4,33,18,1,,,1,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/30/1950,,0,0,39,28,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/31/1950,,0.22,2.2,34,24,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/1/1951,,0,0,35,17,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/2/1951,,0,0,40,23,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/3/1951,,0.01,0,47,34,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/4/1951,,0.01,0,55,30,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/5/1951,,0,0,32,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/6/1951,,0,0,42,24,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/7/1951,,0.26,5.2,35,15,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/8/1951,,0.01,0.2,22,9,,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/9/1951,,0,0,25,3,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/10/1951,,0,0,39,18,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/11/1951,,0.03,1,40,25,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/12/1951,,0,0,35,25,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/13/1951,,0,0,35,23,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/14/1951,,0.41,3.4,36,19,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/15/1951,,0.54,0,48,30,1,,,,,1,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/16/1951,,0,0,32,21,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/17/1951,,0,0,37,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/18/1951,,0,0,46,33,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/19/1951,,0,0,53,35,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/20/1951,,0,0,56,36,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/21/1951,,0,0,50,14,1,,,1,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/22/1951,,0,0,21,8,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/23/1951,,0,0,33,10,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/24/1951,,1.17,0,49,32,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/25/1951,,0,0,37,27,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/26/1951,,0,0,29,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/27/1951,,0,0,25,14,,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/28/1951,,0.16,0.7,27,15,1,,,1,,1,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/29/1951,,0.11,0.2,28,17,1,,,1,,1,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/30/1951,,0,0,19,-1,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/31/1951,,0.34,0.4,11,-5,1,,,1,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/1/1951,,0.5,0.5,53,10,1,,,1,,1,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/2/1951,,0,0,50,12,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/3/1951,,0.01,0,20,9,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/4/1951,,0.09,5,33,16,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/5/1951,,0,0,36,21,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/6/1951,,0,0,37,21,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/7/1951,,2.05,0.8,50,28,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/8/1951,,0.01,0.1,28,1,,,,,,,,,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/9/1951,,0,0,12,0,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/10/1951,,0,0,18,0,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/11/1951,,0,0,37,12,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/12/1951,,0,0,46,25,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/13/1951,,0,0,58,37,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/14/1951,,0.06,0.3,46,22,1,,,1,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/15/1951,,0,0,26,11,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/16/1951,,0,0,37,13,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/17/1951,,0.35,0,38,21,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/18/1951,,0.98,0,40,31,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/19/1951,,0.01,0,35,30,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/20/1951,,0,0,36,31,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/21/1951,,0.3,0,34,30,1,,,1,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/22/1951,,0.54,0,40,29,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/23/1951,,0,0,33,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/24/1951,,0.1,1.2,32,18,,,,,,,,,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/25/1951,,0,0,49,31,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/26/1951,,0,0,52,31,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/27/1951,,0,0,54,32,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/28/1951,,0,0,33,27,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/1/1951,,0.09,2.8,27,16,1,,,,,1,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/2/1951,,0.01,0.3,35,18,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/3/1951,,0.01,0.3,27,15,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/4/1951,,0.2,1,33,25,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/5/1951,,0,0,43,30,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/6/1951,,0,0,48,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/7/1951,,0.01,0,58,32,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/8/1951,,0,0,39,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/9/1951,,0.01,0,29,16,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/10/1951,,0,0,32,16,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/11/1951,,0.06,0,42,21,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/12/1951,,0,0,48,31,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/13/1951,,0,0,36,30,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/14/1951,,0.85,0,39,32,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/15/1951,,0,0,37,32,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/16/1951,,0,0,44,29,1,,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/17/1951,,0,0,41,28,,,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/18/1951,,0,0,42,29,,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/19/1951,,0.01,0,37,30,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/20/1951,,1.13,0,46,27,1,,,1,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/21/1951,,0,0,46,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/22/1951,,0.37,3,36,20,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/23/1951,,0.09,0,45,18,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/24/1951,,0.23,0,51,33,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/25/1951,,0,0,40,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/26/1951,,0,0,31,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/27/1951,,0,0,45,18,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/28/1951,,0,0,63,32,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/29/1951,,0.22,0,46,34,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/30/1951,,0.36,0,50,36,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/31/1951,,1.21,0,51,37,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/1/1951,,0,0,62,32,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/2/1951,,0.05,0,45,36,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/3/1951,,1.6,0,44,34,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/4/1951,,0,0,47,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/5/1951,,0,0,46,31,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/6/1951,,0,0,57,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/7/1951,,0,0,62,37,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/8/1951,,0,0,53,40,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/9/1951,,0,0,58,43,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/10/1951,,0,0,66,41,,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/11/1951,,0,0,51,40,1,,1,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/12/1951,,0.03,0,63,37,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/13/1951,,0.17,0,59,38,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/14/1951,,0,0,54,39,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/15/1951,,0,0,62,37,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/16/1951,,0.1,0,53,33,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/17/1951,,0,0,48,31,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/18/1951,,0,0,50,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/19/1951,,0.07,0,60,36,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/20/1951,,0,0,55,33,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/21/1951,,0,0,53,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/22/1951,,0,0,57,36,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/23/1951,,0.79,0,53,37,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/24/1951,,0,0,61,34,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/25/1951,,0.05,0,55,40,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/26/1951,,0.04,0,67,44,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/27/1951,,0,0,63,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/28/1951,,0,0,66,40,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/29/1951,,0,0,70,45,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/30/1951,,0,0,66,43,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/1/1951,,0,0,71,43,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/2/1951,,0,0,74,47,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/3/1951,,0,0,58,38,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/4/1951,,0.01,0,57,35,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/5/1951,,0,0,64,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/6/1951,,0,0,64,44,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/7/1951,,0,0,63,44,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/8/1951,,0,0,66,43,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/9/1951,,0.04,0,78,51,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/10/1951,,0,0,61,43,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/11/1951,,0.97,0,48,41,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/12/1951,,0.34,0,62,40,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/13/1951,,0,0,58,40,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/14/1951,,0,0,70,40,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/15/1951,,0,0,82,51,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/16/1951,,0,0,86,59,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/17/1951,,0,0,65,41,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/18/1951,,0,0,55,38,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",5/19/1951,,0,0,70,37,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",5/20/1951,,0,0,70,54,1,,,,,,,1,,,,,,1,,,,
